1323632411	11 Dec 2011	48.9	9.4
1323719116	12 Dec 2011	47.8	8.7
1323784823	13 Dec 2011	50.4	10.2
1323871223	14 Dec 2011	49.1	9.5
1323957623	15 Dec 2011	50.5	10.3
1324044023	16 Dec 2011	50.2	10.1
1324130423	17 Dec 2011	51.1	10.6
1324216823	18 Dec 2011	48.6	9.2
1324303223	19 Dec 2011	46.0	7.8
1324404621	20 Dec 2011	46.9	8.3
1324476024	21 Dec 2011	47.1	8.4
1324562423	22 Dec 2011	48.4	9.1
1324648824	23 Dec 2011	51.3	10.7
1324735223	24 Dec 2011	50.7	10.4
1324821623	25 Dec 2011	48.0	8.9
1324908024	26 Dec 2011	47.8	8.8
1324994424	27 Dec 2011	47.3	8.5
1325080823	28 Dec 2011	48.6	9.2
1325167223	29 Dec 2011	45.7	7.6
1325253624	30 Dec 2011	45.3	7.4
1325340023	31 Dec 2011	45.9	7.7
1325426424	1 Jan 2012	46.9	8.3
1325512824	2 Jan 2012	46.9	8.3
1325599224	3 Jan 2012	46.0	7.8
1325715121	4 Jan 2012	41.5	5.3
1325772028	5 Jan 2012	38.8	3.8
1325858423	6 Jan 2012	39.0	3.9
1325944823	7 Jan 2012	42.4	5.8
1326031225	8 Jan 2012	44.4	6.9
1326117624	9 Jan 2012	45.1	7.3
1326204023	10 Jan 2012	43.2	6.2
1326290424	11 Jan 2012	46.4	8
1326376823	12 Jan 2012	48.0	8.9
1326463223	13 Jan 2012	47.5	8.6
1326549623	14 Jan 2012	43.0	6.1
1326636023	15 Jan 2012	43.2	6.2
1326722424	16 Jan 2012	38.3	3.5
1326808824	17 Jan 2012	38.5	3.6
1326895224	18 Jan 2012	40.6	4.8
1326981623	19 Jan 2012	43.3	6.3
1327068023	20 Jan 2012	40.1	4.5
1327154423	21 Jan 2012	43.0	6.1
1327240823	22 Jan 2012	41.9	5.5
1327327223	23 Jan 2012	42.3	5.7
1327433364	24 Jan 2012	42.3	5.7
1327500024	25 Jan 2012	43.0	6.1
1327618029	26 Jan 2012	41.2	5.1
1327672823	27 Jan 2012	41.2	5.1
1327759224	28 Jan 2012	40.5	4.7
1327845623	29 Jan 2012	44.2	6.8
1327932024	30 Jan 2012	42.8	6
1328018423	31 Jan 2012	42.8	6
1328104823	1 Feb 2012	44.4	6.9
1328191224	2 Feb 2012	44.8	7.1
1328277623	3 Feb 2012	43.9	6.6
1328364024	4 Feb 2012	43.9	6.6
1328450423	5 Feb 2012	45.0	7.2
1328536823	6 Feb 2012	43.5	6.4
1328677105	7 Feb 2012	45.9	7.7
1328709623	8 Feb 2012	45.9	7.7
1328796023	9 Feb 2012	45.7	7.6
1328882424	10 Feb 2012	45.0	7.2
1328968823	11 Feb 2012	45.0	7.2
1329055223	12 Feb 2012	43.9	6.6
1329141624	13 Feb 2012	40.3	4.6
1329228023	14 Feb 2012	41.2	5.1
1329314424	15 Feb 2012	41.9	5.5
1329400825	16 Feb 2012	42.4	5.8
1329487224	17 Feb 2012	42.6	5.9
1329573624	18 Feb 2012	43.3	6.3
1329660023	19 Feb 2012	45.0	7.2
1329746424	20 Feb 2012	45.3	7.4
1329832823	21 Feb 2012	44.8	7.1
1329919224	22 Feb 2012	45.0	7.2
1330005623	23 Feb 2012	45.9	7.7
1330092023	24 Feb 2012	46.8	8.2
1330178423	25 Feb 2012	45.7	7.6
1330264823	26 Feb 2012	43.7	6.5
1330351223	27 Feb 2012	42.8	6
1330437624	28 Feb 2012	44.8	7.1
1330524023	29 Feb 2012	45.0	7.2
1330610423	1 Mar 2012	46.2	7.9
1330696823	2 Mar 2012	45.7	7.6
1330783223	3 Mar 2012	45.9	7.7
1330869623	4 Mar 2012	42.3	5.7
1331042424	6 Mar 2012	42.3	5.7
1331128824	7 Mar 2012	43.0	6.1
1331215224	8 Mar 2012	43.5	6.4
1331301625	9 Mar 2012	48.4	9.1
1331388025	10 Mar 2012	47.3	8.5
1331470825	11 Mar 2012	46.6	8.1
1331557224	12 Mar 2012	47.8	8.8
1331643624	13 Mar 2012	49.5	9.7
1331730024	14 Mar 2012	52.7	11.5
1331816424	15 Mar 2012	50.7	10.4
1331902824	16 Mar 2012	50.5	10.3
1331989224	17 Mar 2012	49.8	9.9
1332075624	18 Mar 2012	51.8	11
1332162024	19 Mar 2012	52.2	11.2
1332248424	20 Mar 2012	53.8	12.1
1332334824	21 Mar 2012	54.3	12.4
1332594024	24 Mar 2012	57.0	13.9
1332680424	25 Mar 2012	53.8	12.1
1332766823	26 Mar 2012	53.2	11.8
1332853224	27 Mar 2012	52.2	11.2
1332939624	28 Mar 2012	51.6	10.9
1333026025	29 Mar 2012	53.8	12.1
1333112424	30 Mar 2012	52.9	11.6
1333198824	31 Mar 2012	53.8	12.1
1333285224	1 Apr 2012	51.8	11
1333371624	2 Apr 2012	52.5	11.4
1333458025	3 Apr 2012	51.8	11
1333544424	4 Apr 2012	52.9	11.6
1333630824	5 Apr 2012	52.7	11.5
1333717225	6 Apr 2012	53.4	11.9
1333803624	7 Apr 2012	52.9	11.6
1333890024	8 Apr 2012	53.6	12
1333976425	9 Apr 2012	54.3	12.4
1334062823	10 Apr 2012	54.3	12.4
1334149224	11 Apr 2012	53.8	12.1
1334322025	13 Apr 2012	54.5	12.5
1334408425	14 Apr 2012	56.7	13.7
1334494823	15 Apr 2012	56.1	13.4
1334581224	16 Apr 2012	57.6	14.2
1334840424	19 Apr 2012	59.2	15.1
1334926824	20 Apr 2012	59.2	15.1
1335013224	21 Apr 2012	60.4	15.8
1335099624	22 Apr 2012	60.4	15.8
1335186025	23 Apr 2012	59.0	15
1335272424	24 Apr 2012	57.4	14.1
1335358824	25 Apr 2012	57.9	14.4
1335445224	26 Apr 2012	57.0	13.9
1335531624	27 Apr 2012	57.7	14.3
1335618025	28 Apr 2012	56.3	13.5
1335704424	29 Apr 2012	56.7	13.7
1335790824	30 Apr 2012	57.2	14
1335877224	1 May 2012	58.1	14.5
1335963623	2 May 2012	57.4	14.1
1336050024	3 May 2012	57.0	13.9
1336136424	4 May 2012	57.6	14.2
1336222824	5 May 2012	57.7	14.3
1336309224	6 May 2012	58.8	14.9
1336395624	7 May 2012	60.1	15.6
1336482024	8 May 2012	59.7	15.4
1336568423	9 May 2012	61.0	16.1
1336654824	10 May 2012	61.2	16.2
1336741224	11 May 2012	61.2	16.2
1336827623	12 May 2012	61.5	16.4
1336914024	13 May 2012	63.1	17.3
1337000424	14 May 2012	65.3	18.5
1337086824	15 May 2012	65.7	18.7
1337173224	16 May 2012	62.4	16.9
1337259624	17 May 2012	64.9	18.3
1337346024	18 May 2012	64.0	17.8
1337432424	19 May 2012	64.4	18
1337518824	20 May 2012	66.2	19
1337605224	21 May 2012	63.9	17.7
1337691624	22 May 2012	64.0	17.8
1337778024	23 May 2012	66.7	19.3
1337864423	24 May 2012	66.2	19
1337950823	25 May 2012	65.8	18.8
1338037223	26 May 2012	67.3	19.6
1338123623	27 May 2012	72.3	22.4
1338210024	28 May 2012	73.6	23.1
1338296424	29 May 2012	75.9	24.4
1338382823	30 May 2012	76.5	24.7
1338469223	31 May 2012	73.9	23.3
